Date,Time,Price,Volume
03/22/2010,1438,116.66,443522
03/22/2010,1439,116.65,462909
03/22/2010,1440,116.69,730551
03/22/2010,1441,116.69,788137
03/22/2010,1442,116.69,314018
03/22/2010,1443,116.71,247759
03/22/2010,1444,116.70,100914
03/22/2010,1445,116.70,249421
03/22/2010,1446,116.71,605191
03/22/2010,1447,116.74,534715
03/22/2010,1448,116.74,334726
03/22/2010,1449,116.71,482372
03/22/2010,1450,116.74,256043
03/22/2010,1451,116.76,303338
03/22/2010,1452,116.73,178708
03/22/2010,1453,116.77,712053
03/22/2010,1454,116.76,221811
03/22/2010,1455,116.72,356663
03/22/2010,1456,116.76,231020
03/22/2010,1457,116.72,130216
03/22/2010,1458,116.70,353278
03/22/2010,1459,116.68,281554
03/22/2010,1500,116.68,565314
03/22/2010,1501,116.68,229978
03/22/2010,1502,116.71,267966
03/22/2010,1503,116.70,332839
03/22/2010,1504,116.68,238328
03/22/2010,1505,116.70,337888
03/22/2010,1506,116.64,732944
03/22/2010,1507,116.64,431309
03/22/2010,1508,116.64,47833
03/22/2010,1509,116.60,393492
03/22/2010,1510,116.59,506900
03/22/2010,1511,116.68,618713
03/22/2010,1512,116.66,353379
03/22/2010,1513,116.65,713587
03/22/2010,1514,116.65,195438
03/22/2010,1515,116.66,349905
03/22/2010,1516,116.73,513151
03/22/2010,1517,116.70,309078
03/22/2010,1518,116.69,52971
03/22/2010,1519,116.71,147974
03/22/2010,1520,116.70,383557
03/22/2010,1521,116.70,242938
03/22/2010,1522,116.73,331227
03/22/2010,1523,116.78,476036
03/22/2010,1524,116.77,605254
03/22/2010,1525,116.75,151251
03/22/2010,1526,116.77,372942
03/22/2010,1527,116.75,256498
03/22/2010,1528,116.75,327854
03/22/2010,1529,116.75,158271
03/22/2010,1530,116.68,260946
03/22/2010,1531,116.70,279856
03/22/2010,1532,116.65,959285
03/22/2010,1533,116.62,714265
03/22/2010,1534,116.65,573336
03/22/2010,1535,116.65,199717
03/22/2010,1536,116.63,347483
03/22/2010,1537,116.62,194383
03/22/2010,1538,116.61,210791
03/22/2010,1539,116.59,326401
03/22/2010,1540,116.65,857523
03/22/2010,1541,116.63,510315
03/22/2010,1542,116.64,244877
03/22/2010,1543,116.67,296705
03/22/2010,1544,116.67,404331
03/22/2010,1545,116.66,390573
03/22/2010,1546,116.63,547770
03/22/2010,1547,116.64,356134
03/22/2010,1548,116.64,346396
03/22/2010,1549,116.67,768011
03/22/2010,1550,116.70,1370722
03/22/2010,1551,116.67,645115
03/22/2010,1552,116.64,644697
03/22/2010,1553,116.59,1332367
03/22/2010,1554,116.60,881328
03/22/2010,1555,116.59,887122
03/22/2010,1556,116.57,496605
03/22/2010,1557,116.57,749194
03/22/2010,1558,116.53,1141384
03/22/2010,1559,116.57,914424
03/22/2010,1600,116.58,2186572
03/23/2010,0931,116.78,1192526
03/23/2010,0932,116.84,1016639
03/23/2010,0933,116.75,704753
03/23/2010,0934,116.63,872783
03/23/2010,0935,116.62,728064
03/23/2010,0936,116.59,775196
03/23/2010,0937,116.68,356963
03/23/2010,0938,116.60,804484
03/23/2010,0939,116.56,523903
03/23/2010,0940,116.61,688230
03/23/2010,0941,116.55,482594
03/23/2010,0942,116.64,526664
03/23/2010,0943,116.68,540785
03/23/2010,0944,116.61,501273
03/23/2010,0945,116.60,416998
03/23/2010,0946,116.48,744548
03/23/2010,0947,116.49,753674
03/23/2010,0948,116.54,261265
03/23/2010,0949,116.53,449576
03/23/2010,0950,116.53,370905
03/23/2010,0951,116.58,576973
03/23/2010,0952,116.58,186469
03/23/2010,0953,116.57,560566
03/23/2010,0954,116.58,275176
03/23/2010,0955,116.55,292790
03/23/2010,0956,116.56,285458
03/23/2010,0957,116.53,319771
03/23/2010,0958,116.58,343312
03/23/2010,0959,116.64,251777
03/23/2010,1000,116.63,288553
03/23/2010,1001,116.74,1534410
03/23/2010,1002,116.77,711260
03/23/2010,1003,116.67,712375
03/23/2010,1004,116.66,836626
03/23/2010,1005,116.59,1607005
03/23/2010,1006,116.57,702537
03/23/2010,1007,116.57,558712
03/23/2010,1008,116.65,472027
03/23/2010,1009,116.60,432969
03/23/2010,1010,116.76,640842
03/23/2010,1011,116.77,1007524
03/23/2010,1012,116.76,674619
03/23/2010,1013,116.73,525780
03/23/2010,1014,116.71,373733
03/23/2010,1015,116.71,368191
03/23/2010,1016,116.80,652656
03/23/2010,1017,116.77,550571
03/23/2010,1018,116.80,173561
03/23/2010,1019,116.86,739831
03/23/2010,1020,116.88,862120
03/23/2010,1021,116.83,634479
03/23/2010,1022,116.84,313919
03/23/2010,1023,116.89,630241
03/23/2010,1024,116.92,984984
03/23/2010,1025,116.93,720990
03/23/2010,1026,116.92,293419
03/23/2010,1027,116.87,282231
03/23/2010,1028,116.84,229856
03/23/2010,1029,116.84,514778
03/23/2010,1030,116.87,826342
03/23/2010,1031,116.85,911432
03/23/2010,1032,116.86,277962
03/23/2010,1033,116.88,346855
03/23/2010,1034,116.84,177259
03/23/2010,1035,116.86,218950
03/23/2010,1036,116.83,115757
03/23/2010,1037,116.78,627753
03/23/2010,1038,116.77,633401
03/23/2010,1039,116.75,884778
03/23/2010,1040,116.78,360601
03/23/2010,1041,116.79,169832
03/23/2010,1042,116.77,390806
03/23/2010,1043,116.74,446115
03/23/2010,1044,116.76,135180
03/23/2010,1045,116.82,377269
03/23/2010,1046,116.85,414712
03/23/2010,1047,116.84,325265
03/23/2010,1048,116.82,404350
03/23/2010,1049,116.79,298937
03/23/2010,1050,116.78,277737
03/23/2010,1051,116.81,134899
03/23/2010,1052,116.86,261551
03/23/2010,1053,116.83,372130
03/23/2010,1054,116.77,546715
03/23/2010,1055,116.77,275713
03/23/2010,1056,116.69,670085
03/23/2010,1057,116.67,246353
03/23/2010,1058,116.60,724278
03/23/2010,1059,116.56,899935
03/23/2010,1100,116.59,614928
03/23/2010,1101,116.50,904170
03/23/2010,1102,116.53,916960
03/23/2010,1103,116.48,646418
03/23/2010,1104,116.46,1875750
03/23/2010,1105,116.40,1001789
03/23/2010,1106,116.48,988568
03/23/2010,1107,116.44,310116
03/23/2010,1108,116.41,397571
03/23/2010,1109,116.48,410988
03/23/2010,1110,116.47,234723
03/23/2010,1111,116.49,627598
03/23/2010,1112,116.46,366574
03/23/2010,1113,116.52,167818
03/23/2010,1114,116.55,496985
03/23/2010,1115,116.57,335523
03/23/2010,1116,116.55,690157
03/23/2010,1117,116.56,30659
03/23/2010,1118,116.58,114686
03/23/2010,1119,116.57,354850
03/23/2010,1120,116.57,208414
03/23/2010,1121,116.57,111552
03/23/2010,1122,116.59,144181
03/23/2010,1123,116.62,613618
03/23/2010,1124,116.59,290900
03/23/2010,1125,116.57,496600
03/23/2010,1126,116.54,286246
03/23/2010,1127,116.54,143488
03/23/2010,1128,116.48,632282
03/23/2010,1129,116.54,790488
03/23/2010,1130,116.59,197389
03/23/2010,1131,116.59,245782
03/23/2010,1132,116.61,169028
03/23/2010,1133,116.61,199117
03/23/2010,1134,116.61,444212
03/23/2010,1135,116.59,168518
03/23/2010,1136,116.60,177750
03/23/2010,1137,116.55,231277
03/23/2010,1138,116.56,382182
03/23/2010,1139,116.55,383594
03/23/2010,1140,116.60,401938
03/23/2010,1141,116.58,450624
03/23/2010,1142,116.60,127521
03/23/2010,1143,116.62,228320
03/23/2010,1144,116.52,998708
03/23/2010,1145,116.53,470754
03/23/2010,1146,116.56,313623
03/23/2010,1147,116.61,996864
03/23/2010,1148,116.69,1133483
03/23/2010,1149,116.65,422344
03/23/2010,1150,116.65,585159
03/23/2010,1151,116.64,108879
03/23/2010,1152,116.70,283634
03/23/2010,1153,116.71,241004
03/23/2010,1154,116.73,381712
03/23/2010,1155,116.72,637652
03/23/2010,1156,116.71,200720
03/23/2010,1157,116.70,105313
03/23/2010,1158,116.75,801505
03/23/2010,1159,116.74,783130
03/23/2010,1200,116.74,152774
03/23/2010,1201,116.80,355203
03/23/2010,1202,116.78,553485
03/23/2010,1203,116.77,312389
03/23/2010,1204,116.76,120623
03/23/2010,1205,116.76,32725
03/23/2010,1206,116.74,191708
03/23/2010,1207,116.74,399812
03/23/2010,1208,116.79,206411
03/23/2010,1209,116.86,651312
03/23/2010,1210,116.84,825188
03/23/2010,1211,116.84,445220
03/23/2010,1212,116.84,152751
03/23/2010,1213,116.84,190805
03/23/2010,1214,116.90,860313
03/23/2010,1215,116.88,719710
03/23/2010,1216,116.91,323539
03/23/2010,1217,116.87,215722
03/23/2010,1218,116.87,304416
03/23/2010,1219,116.82,619569
03/23/2010,1220,116.81,255102
03/23/2010,1221,116.82,40127
03/23/2010,1222,116.83,444188
03/23/2010,1223,116.81,70372
03/23/2010,1224,116.81,30367
03/23/2010,1225,116.81,201805
03/23/2010,1226,116.81,118606
03/23/2010,1227,116.82,151151
03/23/2010,1228,116.82,50685
03/23/2010,1229,116.84,176132
03/23/2010,1230,116.86,126028
03/23/2010,1231,116.87,216524
03/23/2010,1232,116.79,245290
03/23/2010,1233,116.83,443016
03/23/2010,1234,116.79,696212
03/23/2010,1235,116.79,126772
03/23/2010,1236,116.73,383749
03/23/2010,1237,116.71,302364
03/23/2010,1238,116.74,289311
03/23/2010,1239,116.76,114115
03/23/2010,1240,116.75,112627
03/23/2010,1241,116.78,130882
03/23/2010,1242,116.77,28101
03/23/2010,1243,116.78,65467
03/23/2010,1244,116.78,246478
03/23/2010,1245,116.78,18820
03/23/2010,1246,116.78,221674
03/23/2010,1247,116.76,67212
03/23/2010,1248,116.75,332654
03/23/2010,1249,116.73,93068
03/23/2010,1250,116.73,383578
03/23/2010,1251,116.76,319737
03/23/2010,1252,116.76,187444
03/23/2010,1253,116.77,338423
03/23/2010,1254,116.76,46639
03/23/2010,1255,116.76,13813
03/23/2010,1256,116.77,77910
03/23/2010,1257,116.77,78226
03/23/2010,1258,116.80,100974
03/23/2010,1259,116.81,23608
03/23/2010,1300,116.79,250724
03/23/2010,1301,116.80,103181
03/23/2010,1302,116.83,110099
03/23/2010,1303,116.81,241291
03/23/2010,1304,116.82,74452
03/23/2010,1305,116.84,290046
03/23/2010,1306,116.84,140138
03/23/2010,1307,116.84,302933
03/23/2010,1308,116.88,219252
03/23/2010,1309,116.88,361347
03/23/2010,1310,116.87,170143
03/23/2010,1311,116.87,60124
03/23/2010,1312,116.83,443905
03/23/2010,1313,116.86,154489
03/23/2010,1314,116.83,68853
03/23/2010,1315,116.82,171397
03/23/2010,1316,116.83,307583
03/23/2010,1317,116.84,19004
03/23/2010,1318,116.86,61127
03/23/2010,1319,116.87,125354
03/23/2010,1320,116.87,209117
03/23/2010,1321,116.88,133066
03/23/2010,1322,116.89,31440
03/23/2010,1323,116.93,402861
03/23/2010,1324,116.90,537101
03/23/2010,1325,116.91,206918
03/23/2010,1326,116.92,165163
03/23/2010,1327,116.99,696979
03/23/2010,1328,116.91,482082
03/23/2010,1329,116.92,368678
03/23/2010,1330,116.91,136796
03/23/2010,1331,116.92,224941
03/23/2010,1332,116.90,141402
03/23/2010,1333,116.90,51387
03/23/2010,1334,116.90,172973
03/23/2010,1335,116.90,77696
03/23/2010,1336,116.90,19603
03/23/2010,1337,116.93,195860
03/23/2010,1338,116.92,92966
03/23/2010,1339,116.91,27500
03/23/2010,1340,116.90,53973
03/23/2010,1341,116.91,41998
03/23/2010,1342,116.92,150344
03/23/2010,1343,116.86,207155
03/23/2010,1344,116.82,798680
03/23/2010,1345,116.86,113523
03/23/2010,1346,116.83,327719
03/23/2010,1347,116.80,162949
03/23/2010,1348,116.80,513987
03/23/2010,1349,116.78,608712
03/23/2010,1350,116.77,27604
03/23/2010,1351,116.78,82434
03/23/2010,1352,116.79,239168
03/23/2010,1353,116.82,184244
03/23/2010,1354,116.82,182711
03/23/2010,1355,116.82,60913
03/23/2010,1356,116.82,42751
03/23/2010,1357,116.80,73458
03/23/2010,1358,116.79,526535
03/23/2010,1359,116.78,325924
03/23/2010,1400,116.70,753026
03/23/2010,1401,116.74,208193
03/23/2010,1402,116.75,29403
03/23/2010,1403,116.75,53566
03/23/2010,1404,116.77,133286
03/23/2010,1405,116.77,117793
03/23/2010,1406,116.77,74791
03/23/2010,1407,116.79,86476
03/23/2010,1408,116.80,373050
03/23/2010,1409,116.80,69054
03/23/2010,1410,116.82,327730
03/23/2010,1411,116.83,208162
03/23/2010,1412,116.83,139145
03/23/2010,1413,116.86,247896
03/23/2010,1414,116.89,453974
03/23/2010,1415,116.88,320587
03/23/2010,1416,116.88,27250
03/23/2010,1417,116.86,107900
03/23/2010,1418,116.86,31104
03/23/2010,1419,116.89,294058
03/23/2010,1420,116.88,255867
03/23/2010,1421,116.88,103204
03/23/2010,1422,116.91,287879
03/23/2010,1423,116.94,181792
03/23/2010,1424,116.95,352058
03/23/2010,1425,116.93,312283
03/23/2010,1426,116.93,114132
03/23/2010,1427,116.96,954399
03/23/2010,1428,116.96,384351
03/23/2010,1429,116.96,117935
03/23/2010,1430,116.96,397644
03/23/2010,1431,116.91,501301
03/23/2010,1432,116.89,308139
03/23/2010,1433,116.90,77384
03/23/2010,1434,116.94,175845
03/23/2010,1435,116.91,151155
03/23/2010,1436,116.90,339333
03/23/2010,1437,116.93,166111
03/23/2010,1438,116.96,98886
03/23/2010,1439,116.93,368943
03/23/2010,1440,116.91,127098
03/23/2010,1441,116.93,234992
03/23/2010,1442,116.95,45380
03/23/2010,1443,116.97,111573
03/23/2010,1444,116.98,91216
03/23/2010,1445,117.02,684066
03/23/2010,1446,116.95,593874
03/23/2010,1447,116.95,194364
03/23/2010,1448,116.95,249857
03/23/2010,1449,116.97,213783
03/23/2010,1450,116.97,167523
03/23/2010,1451,116.96,115091
03/23/2010,1452,116.92,408724
03/23/2010,1453,116.91,335434
03/23/2010,1454,116.89,387235
03/23/2010,1455,116.92,521905
03/23/2010,1456,116.92,154776
03/23/2010,1457,116.90,302509
03/23/2010,1458,116.92,239849
03/23/2010,1459,116.97,322624
03/23/2010,1500,116.98,284450
03/23/2010,1501,116.95,646885
03/23/2010,1502,116.92,355570
03/23/2010,1503,116.95,285592
03/23/2010,1504,116.97,93425
03/23/2010,1505,116.95,49786
03/23/2010,1506,116.95,181263
03/23/2010,1507,116.96,80891
03/23/2010,1508,117.10,2565955
03/23/2010,1509,117.11,1797646
03/23/2010,1510,117.14,853356
03/23/2010,1511,117.15,568607
03/23/2010,1512,117.19,1153717
03/23/2010,1513,117.21,448609
03/23/2010,1514,117.18,668957
03/23/2010,1515,117.24,1168258
03/23/2010,1516,117.30,1185501
03/23/2010,1517,117.32,1624842
03/23/2010,1518,117.30,576103
03/23/2010,1519,117.26,668562
03/23/2010,1520,117.29,262173
03/23/2010,1521,117.29,380657
03/23/2010,1522,117.29,294247
03/23/2010,1523,117.30,818268
03/23/2010,1524,117.33,266511
03/23/2010,1525,117.34,1058031
03/23/2010,1526,117.32,610938
03/23/2010,1527,117.36,644038
03/23/2010,1528,117.39,1181302
03/23/2010,1529,117.39,465469
03/23/2010,1530,117.39,430883
03/23/2010,1531,117.34,475017
03/23/2010,1532,117.32,608410
03/23/2010,1533,117.33,271761
03/23/2010,1534,117.32,333998
03/23/2010,1535,117.37,580652
03/23/2010,1536,117.40,948160
03/23/2010,1537,117.39,476574
03/23/2010,1538,117.38,463836
03/23/2010,1539,117.47,1417876
03/23/2010,1540,117.40,540199
03/23/2010,1541,117.42,559430
03/23/2010,1542,117.42,640714
03/23/2010,1543,117.42,175894
03/23/2010,1544,117.40,415293
03/23/2010,1545,117.40,926725
03/23/2010,1546,117.37,678998
03/23/2010,1547,117.42,1052839
03/23/2010,1548,117.41,374564
03/23/2010,1549,117.43,412454
03/23/2010,1550,117.44,677021
03/23/2010,1551,117.42,804941
03/23/2010,1552,117.39,842055
03/23/2010,1553,117.39,245911
03/23/2010,1554,117.41,957505
03/23/2010,1555,117.39,499917
03/23/2010,1556,117.41,791642
03/23/2010,1557,117.44,1438004
03/23/2010,1558,117.48,2542290
03/23/2010,1559,117.44,1306659
03/23/2010,1600,117.42,2030231
03/24/2010,0931,117.03,1002403
03/24/2010,0932,117.03,594820
03/24/2010,0933,117.05,1120479
03/24/2010,0934,117.04,566051
03/24/2010,0935,117.06,1189915
03/24/2010,0936,117.03,804933
03/24/2010,0937,116.98,934302
03/24/2010,0938,116.99,928008
03/24/2010,0939,116.95,883517
03/24/2010,0940,117.03,546371
03/24/2010,0941,117.00,419042
03/24/2010,0942,117.02,525561
03/24/2010,0943,117.07,546638
03/24/2010,0944,117.04,480153
03/24/2010,0945,117.05,553838
03/24/2010,0946,117.17,899105
03/24/2010,0947,117.13,976599
03/24/2010,0948,117.10,406818
03/24/2010,0949,117.12,228781
03/24/2010,0950,117.15,340017
03/24/2010,0951,117.11,1115726
03/24/2010,0952,117.13,412569
03/24/2010,0953,117.05,1144441
03/24/2010,0954,117.05,351943
03/24/2010,0955,117.06,389933
03/24/2010,0956,117.01,503331
03/24/2010,0957,117.01,427707
03/24/2010,0958,117.04,650531
03/24/2010,0959,117.01,338107
03/24/2010,1000,117.04,362653
03/24/2010,1001,116.98,1577374
03/24/2010,1002,116.88,942555
03/24/2010,1003,116.92,532674
03/24/2010,1004,117.01,742156
03/24/2010,1005,117.04,752742
03/24/2010,1006,117.01,208991
03/24/2010,1007,117.02,1558845
03/24/2010,1008,117.15,1839823
03/24/2010,1009,117.10,348424
03/24/2010,1010,117.17,323879
03/24/2010,1011,117.27,878070
03/24/2010,1012,117.26,368685
03/24/2010,1013,117.23,614890
03/24/2010,1014,117.23,354392
03/24/2010,1015,117.23,263116
03/24/2010,1016,117.24,273031
03/24/2010,1017,117.26,312833
03/24/2010,1018,117.25,231592
03/24/2010,1019,117.25,937503
03/24/2010,1020,117.24,476132
03/24/2010,1021,117.30,384005
03/24/2010,1022,117.29,394777
03/24/2010,1023,117.27,428089
03/24/2010,1024,117.17,413047
03/24/2010,1025,117.23,290334
03/24/2010,1026,117.13,894196
03/24/2010,1027,117.13,877924
03/24/2010,1028,117.12,285157
03/24/2010,1029,117.14,183181
03/24/2010,1030,117.15,194365
03/24/2010,1031,117.06,697359
03/24/2010,1032,117.13,884357
03/24/2010,1033,117.14,271396
03/24/2010,1034,117.14,354121
03/24/2010,1035,117.18,270656
03/24/2010,1036,117.28,603974
03/24/2010,1037,117.32,464604
03/24/2010,1038,117.25,343903
03/24/2010,1039,117.30,315932
03/24/2010,1040,117.21,253088
03/24/2010,1041,117.14,393991
03/24/2010,1042,117.17,449161
03/24/2010,1043,117.15,287779
03/24/2010,1044,117.16,130463
03/24/2010,1045,117.16,232449
03/24/2010,1046,117.13,432113
03/24/2010,1047,117.14,239303
03/24/2010,1048,117.16,193853
03/24/2010,1049,117.22,196690
03/24/2010,1050,117.24,104421
03/24/2010,1051,117.19,243383
03/24/2010,1052,117.19,157420
03/24/2010,1053,117.22,246466
03/24/2010,1054,117.25,221303
03/24/2010,1055,117.23,301545
03/24/2010,1056,117.22,216364
03/24/2010,1057,117.23,321984
03/24/2010,1058,117.18,244788
03/24/2010,1059,117.21,240070
03/24/2010,1100,117.13,322524
03/24/2010,1101,117.16,197020
03/24/2010,1102,117.20,272368
03/24/2010,1103,117.18,221473
03/24/2010,1104,117.14,157825
03/24/2010,1105,117.08,640980
03/24/2010,1106,117.03,1010835
03/24/2010,1107,117.01,318245
03/24/2010,1108,117.00,433922
03/24/2010,1109,117.02,772429
03/24/2010,1110,116.98,360686
03/24/2010,1111,117.00,187374
03/24/2010,1112,117.02,159503
03/24/2010,1113,116.96,650470
03/24/2010,1114,116.93,396621
03/24/2010,1115,116.83,1277009
03/24/2010,1116,116.78,1291286
03/24/2010,1117,116.62,1846260
03/24/2010,1118,116.74,862236
03/24/2010,1119,116.69,480790
03/24/2010,1120,116.70,1036465
03/24/2010,1121,116.67,456750
03/24/2010,1122,116.66,472078
03/24/2010,1123,116.72,440110
03/24/2010,1124,116.76,1143003
03/24/2010,1125,116.80,632168
03/24/2010,1126,116.76,538568
03/24/2010,1127,116.79,222845
03/24/2010,1128,116.79,172774
03/24/2010,1129,116.78,482899
03/24/2010,1130,116.82,519053
03/24/2010,1131,116.82,846849
03/24/2010,1132,116.82,298504
03/24/2010,1133,116.79,155317
03/24/2010,1134,116.78,222065
03/24/2010,1135,116.79,142591
03/24/2010,1136,116.79,144797
03/24/2010,1137,116.81,74902
03/24/2010,1138,116.81,199273
03/24/2010,1139,116.85,331486
03/24/2010,1140,116.82,446172
03/24/2010,1141,116.86,147973
03/24/2010,1142,116.86,95969
03/24/2010,1143,116.91,424265
03/24/2010,1144,116.88,266569
03/24/2010,1145,116.89,94923
03/24/2010,1146,116.88,77517
03/24/2010,1147,116.86,80926
03/24/2010,1148,116.84,242749
03/24/2010,1149,116.86,201329
03/24/2010,1150,116.84,125874
03/24/2010,1151,116.84,152406
03/24/2010,1152,116.85,108052
03/24/2010,1153,116.89,123576
03/24/2010,1154,116.94,283980
03/24/2010,1155,116.91,182191
03/24/2010,1156,116.90,134531
03/24/2010,1157,116.92,134556
03/24/2010,1158,116.93,135779
03/24/2010,1159,117.00,322610
03/24/2010,1200,116.98,101957
03/24/2010,1201,117.00,382484
03/24/2010,1202,117.04,604731
03/24/2010,1203,117.04,234882
03/24/2010,1204,117.04,224369
03/24/2010,1205,117.00,241018
03/24/2010,1206,117.04,240464
03/24/2010,1207,117.05,222694
03/24/2010,1208,117.07,977790
03/24/2010,1209,117.04,336101
03/24/2010,1210,117.06,130503
03/24/2010,1211,117.01,436919
03/24/2010,1212,116.99,148495
03/24/2010,1213,117.02,317700
03/24/2010,1214,117.04,83437
03/24/2010,1215,117.01,440438
03/24/2010,1216,117.00,281770
03/24/2010,1217,116.98,240313
03/24/2010,1218,117.00,361421
03/24/2010,1219,117.02,58378
03/24/2010,1220,116.99,441720
03/24/2010,1221,116.99,211834
03/24/2010,1222,117.01,375606
03/24/2010,1223,117.04,241348
03/24/2010,1224,117.04,300615
03/24/2010,1225,117.04,170016
03/24/2010,1226,117.03,83627
03/24/2010,1227,117.02,223770
03/24/2010,1228,117.04,103432
03/24/2010,1229,117.04,548147
03/24/2010,1230,117.07,459505
03/24/2010,1231,117.07,201982
03/24/2010,1232,117.12,280183
03/24/2010,1233,117.12,405134
03/24/2010,1234,117.14,379017
03/24/2010,1235,117.11,211696
03/24/2010,1236,117.17,936107
03/24/2010,1237,117.14,403194
03/24/2010,1238,117.15,339606
03/24/2010,1239,117.14,90012
03/24/2010,1240,117.09,169826
03/24/2010,1241,117.10,306171
03/24/2010,1242,117.11,115424
03/24/2010,1243,117.11,36805
03/24/2010,1244,117.11,41575
03/24/2010,1245,117.11,35759
03/24/2010,1246,117.16,287087
03/24/2010,1247,117.15,232004
03/24/2010,1248,117.20,151355
03/24/2010,1249,117.18,197593
03/24/2010,1250,117.18,128621
03/24/2010,1251,117.18,72946
03/24/2010,1252,117.16,110584
03/24/2010,1253,117.18,117509
03/24/2010,1254,117.13,97411
03/24/2010,1255,117.15,328256
03/24/2010,1256,117.12,109114
03/24/2010,1257,117.11,83838
03/24/2010,1258,117.06,548547
03/24/2010,1259,117.06,101759
03/24/2010,1300,117.08,162502
03/24/2010,1301,117.08,262628
03/24/2010,1302,116.97,460059
03/24/2010,1303,116.89,945814
03/24/2010,1304,116.88,789265
03/24/2010,1305,116.79,647498
03/24/2010,1306,116.84,573400
03/24/2010,1307,116.87,380352
03/24/2010,1308,116.86,398599
03/24/2010,1309,116.90,346159
03/24/2010,1310,116.90,231067
03/24/2010,1311,116.92,348188
03/24/2010,1312,116.95,693135
03/24/2010,1313,116.93,531004
03/24/2010,1314,116.93,278401
03/24/2010,1315,116.86,367069
03/24/2010,1316,116.81,271346
03/24/2010,1317,116.83,291150
03/24/2010,1318,116.75,4056248
03/24/2010,1319,116.73,255915
03/24/2010,1320,116.73,913207
03/24/2010,1321,116.75,485825
03/24/2010,1322,116.72,303198
03/24/2010,1323,116.75,212292
03/24/2010,1324,116.78,275962
03/24/2010,1325,116.79,209308
03/24/2010,1326,116.82,122122
03/24/2010,1327,116.77,337035
03/24/2010,1328,116.81,176338
03/24/2010,1329,116.82,308186
03/24/2010,1330,116.85,171423
03/24/2010,1331,116.85,354460
03/24/2010,1332,116.85,261610
03/24/2010,1333,116.84,96404
03/24/2010,1334,116.85,73020
03/24/2010,1335,116.87,205615
03/24/2010,1336,116.92,250950
03/24/2010,1337,116.93,222890
03/24/2010,1338,116.90,83067
03/24/2010,1339,116.89,109246
03/24/2010,1340,116.90,252464
03/24/2010,1341,116.90,266520
03/24/2010,1342,116.86,126348
03/24/2010,1343,116.86,75018
03/24/2010,1344,116.88,101745
03/24/2010,1345,116.83,241553
03/24/2010,1346,116.86,540825
03/24/2010,1347,116.83,467935
03/24/2010,1348,116.82,73428
03/24/2010,1349,116.73,358460
03/24/2010,1350,116.66,1420691
03/24/2010,1351,116.67,782276
03/24/2010,1352,116.63,747239
03/24/2010,1353,116.71,471881
03/24/2010,1354,116.71,109500
03/24/2010,1355,116.74,466732
03/24/2010,1356,116.72,93540
03/24/2010,1357,116.76,223713
03/24/2010,1358,116.73,177670
03/24/2010,1359,116.73,171709
03/24/2010,1400,116.79,654462
03/24/2010,1401,116.79,194442
03/24/2010,1402,116.79,374132
03/24/2010,1403,116.74,305921
03/24/2010,1404,116.76,234488
03/24/2010,1405,116.77,209354
03/24/2010,1406,116.76,45023
03/24/2010,1407,116.76,231134
03/24/2010,1408,116.73,193611
03/24/2010,1409,116.73,106792
03/24/2010,1410,116.77,514104
03/24/2010,1411,116.83,157911
03/24/2010,1412,116.81,149054
03/24/2010,1413,116.85,180897
03/24/2010,1414,116.84,209000
03/24/2010,1415,116.91,1014265
03/24/2010,1416,116.86,573444
03/24/2010,1417,116.87,870838
03/24/2010,1418,116.87,59522
03/24/2010,1419,116.90,300267
03/24/2010,1420,116.87,212256
03/24/2010,1421,116.86,219789
03/24/2010,1422,116.88,161690
03/24/2010,1423,116.89,107334
03/24/2010,1424,116.88,114452
03/24/2010,1425,116.93,358572
03/24/2010,1426,116.92,174346
03/24/2010,1427,116.91,217413
03/24/2010,1428,116.86,231488
03/24/2010,1429,116.88,183185
03/24/2010,1430,116.85,415074
03/24/2010,1431,116.91,196308
03/24/2010,1432,116.87,130200
03/24/2010,1433,116.86,99111
03/24/2010,1434,116.83,49195
03/24/2010,1435,116.80,319770
03/24/2010,1436,116.85,592281
03/24/2010,1437,116.83,284398
03/24/2010,1438,116.84,139367
03/24/2010,1439,116.78,455131
03/24/2010,1440,116.81,415731
03/24/2010,1441,116.80,63372
03/24/2010,1442,116.81,48444
03/24/2010,1443,116.80,120155
03/24/2010,1444,116.78,426552
03/24/2010,1445,116.85,249477
03/24/2010,1446,116.91,524950
03/24/2010,1447,116.90,86595
03/24/2010,1448,116.91,272934
03/24/2010,1449,116.87,272841
03/24/2010,1450,116.85,212497
03/24/2010,1451,116.87,51753
03/24/2010,1452,116.85,125488
03/24/2010,1453,116.85,38583
03/24/2010,1454,116.82,117949
03/24/2010,1455,116.87,190436
03/24/2010,1456,116.86,87755
03/24/2010,1457,116.84,43701
03/24/2010,1458,116.76,710200
03/24/2010,1459,116.79,385621
03/24/2010,1500,116.78,178228
03/24/2010,1501,116.75,638357
03/24/2010,1502,116.84,532564
03/24/2010,1503,116.85,151261
03/24/2010,1504,116.85,190164
03/24/2010,1505,116.85,195193
03/24/2010,1506,116.87,148909
03/24/2010,1507,116.92,330101
03/24/2010,1508,116.91,148538
03/24/2010,1509,116.88,219068
03/24/2010,1510,116.86,396935
03/24/2010,1511,116.81,437035
03/24/2010,1512,116.74,220495
03/24/2010,1513,116.71,347434
03/24/2010,1514,116.77,214712
03/24/2010,1515,116.74,260444
03/24/2010,1516,116.76,839771
03/24/2010,1517,116.83,458499
